date,txn_id,customer_id,customer_name,customer_type,product,sub_product,geography,channel,units,unit_price,discount,net_revenue,cogs
2025-02-15,T00391,C031,Tundra Robotics,SMB,Cloud,Productivity Suite,APAC,direct,203.7028,0.5544,0.0,112.9328,57.0311
2025-02-15,T00392,C032,Umber Logistics,SMB,Cloud,Productivity Suite,Americas,direct,236.5472,0.5544,0.0,131.1417,66.2266
2025-02-15,T00393,C033,Vertex Mobility,SMB,Cloud,Productivity Suite,Americas,partner,129.2956,0.5544,0.0,71.6815,36.1991
2025-02-15,T00394,C034,Willow Bank,SMB,Cloud,Productivity Suite,EMEA,direct,134.7553,0.5544,0.0,74.7083,37.7277
2025-02-15,T00395,C035,Xenon Labs,SMB,Cloud,Productivity Suite,APAC,direct,149.2798,0.5544,0.0,82.7607,41.7942
2025-02-15,T00396,C036,Yield Energy,SMB,Cloud,Productivity Suite,Americas,partner,114.6855,0.5544,0.0,63.5817,32.1087
2025-02-15,T00397,C037,Zephyr Health,SMB,Cloud,Productivity Suite,Americas,direct,108.2274,0.5544,0.0,60.0013,30.3006
2025-02-15,T00398,C038,Northwind Foods,SMB,Cloud,Productivity Suite,EMEA,direct,150.3039,0.5544,0.0,83.3285,42.0809
2025-02-15,T00399,C039,Bluepeak Retail,SMB,Cloud,Productivity Suite,APAC,partner,118.589,0.5544,0.0,65.7458,33.2016
2025-02-15,T00400,C040,Atlas Systems,SMB,Cloud,Productivity Suite,Americas,direct,188.3404,0.5544,0.0,104.4159,52.73
2025-02-15,T00401,C041,Ridgeline Media,SMB,Cloud,Productivity Suite,Americas,direct,144.1248,0.5544,0.0,79.9028,40.3509
2025-02-15,T00402,C042,Solent Group,SMB,Cloud,Productivity Suite,EMEA,partner,219.5811,0.5544,0.0,121.7358,61.4766
2025-02-15,T00403,C043,Kestrel Robotics,SMB,Cloud,Productivity Suite,APAC,direct,194.6935,0.5544,0.0,107.9381,54.5087
2025-02-15,T00404,C044,Marrow Logistics,SMB,Cloud,Productivity Suite,Americas,direct,127.7502,0.5544,0.0,70.8247,35.7665
2025-02-15,T00405,C045,Quill Mobility,SMB,Cloud,Productivity Suite,Americas,partner,219.5137,0.5544,0.0,121.6984,61.4577
2025-02-15,T00406,C046,Harbor Bank,SMB,Cloud,Productivity Suite,EMEA,direct,214.8934,0.5544,0.0,119.1369,60.1641
2025-02-15,T00407,C047,Vector Labs,SMB,Cloud,Productivity Suite,APAC,direct,136.9963,0.5544,0.0,75.9507,38.3551
2025-02-15,T00408,C048,Lumen Energy,SMB,Cloud,Productivity Suite,Americas,partner,125.0808,0.5544,0.0,69.3448,35.0191
2025-02-15,T00409,C049,Praxis Health,SMB,Cloud,Productivity Suite,Americas,direct,190.9969,0.5544,0.0,105.8887,53.4738
2025-02-15,T00410,C050,Onyx Foods,SMB,Cloud,Productivity Suite,EMEA,direct,109.3281,0.5544,0.0,60.6115,30.6088
2025-02-15,T00411,C051,Cinder Retail,SMB,Cloud,Productivity Suite,APAC,partner,115.7792,0.5544,0.0,64.188,32.4149
2025-02-15,T00412,C052,Fable Systems,SMB,Cloud,Productivity Suite,Americas,direct,92.7683,0.5544,0.0,51.4308,25.9725
2025-02-15,T00413,C053,Granite Media,Advertiser,Search Ads,Brand ads,APAC,direct,5823.913,0.3813,0.0,2220.5217,777.1826
2025-02-15,T00414,C054,Iris Group,Advertiser,Search Ads,Brand ads,Americas,partner,5515.7862,0.3813,0.0,2103.0402,736.0641
2025-02-15,T00415,C055,Juniper Robotics,Advertiser,Search Ads,Brand ads,EMEA,direct,5843.8789,0.3813,0.0,2228.1342,779.847
2025-02-15,T00416,C056,Krill Logistics,Advertiser,Search Ads,Brand ads,APAC,direct,6133.094,0.3813,0.0,2338.4052,818.4418
2025-02-15,T00417,C057,Lattice Mobility,Advertiser,Search Ads,Brand ads,Americas,partner,4539.3594,0.3813,0.0,1730.7515,605.763
2025-02-15,T00418,C058,Mosaic Bank,Advertiser,Search Ads,Brand ads,EMEA,direct,4855.8236,0.3813,0.0,1851.4119,647.9942
2025-02-15,T00419,C059,Nimbus Labs,Advertiser,Search Ads,Brand ads,APAC,direct,3082.8636,0.3813,0.0,1175.4237,411.3983
2025-02-15,T00420,C060,Opal Energy,Advertiser,Search Ads,Brand ads,Americas,partner,3081.5238,0.3813,0.0,1174.9129,411.2195
2025-02-15,T00421,C061,Pylon Health,Advertiser,Search Ads,Brand ads,EMEA,direct,5653.8288,0.3813,0.0,2155.6726,754.4854
2025-02-15,T00422,C062,Quartz Foods,Advertiser,Search Ads,Brand ads,APAC,direct,4786.094,0.3813,0.0,1824.8256,638.689
2025-02-15,T00423,C063,Rune Retail,Advertiser,Search Ads,Performance ads,Americas,partner,5051.856,0.3813,0.0,1926.1545,674.1541
2025-02-15,T00424,C064,Sable Systems,Advertiser,Search Ads,Performance ads,EMEA,direct,5706.8784,0.3813,0.0,2175.8992,761.5647
2025-02-15,T00425,C065,Tundra Media,Advertiser,Search Ads,Performance ads,APAC,direct,5120.033,0.3813,0.0,1952.1488,683.2521
2025-02-15,T00426,C066,Umber Group,Advertiser,Search Ads,Performance ads,Americas,partner,4919.365,0.3813,0.0,1875.6387,656.4736
2025-02-15,T00427,C067,Vertex Robotics,Advertiser,Search Ads,Performance ads,EMEA,direct,5130.3996,0.3813,0.0,1956.1013,684.6355
2025-02-15,T00428,C068,Willow Logistics,Advertiser,Search Ads,Performance ads,APAC,direct,4051.886,0.3813,0.0,1544.8893,540.7113
2025-02-15,T00429,C069,Xenon Mobility,Advertiser,Search Ads,Performance ads,Americas,partner,2764.4197,0.3813,0.0,1054.0085,368.903
2025-02-15,T00430,C070,Yield Bank,Advertiser,Search Ads,Performance ads,EMEA,direct,4372.2774,0.3813,0.0,1667.047,583.4665
2025-02-15,T00431,C071,Zephyr Labs,Advertiser,Search Ads,Performance ads,APAC,direct,3371.9126,0.3813,0.0,1285.6314,449.971
2025-02-15,T00432,C072,Northwind Energy,Advertiser,Search Ads,Performance ads,Americas,partner,4255.9846,0.3813,0.0,1622.7073,567.9476
2025-02-15,T00433,C073,Bluepeak Health,Advertiser,Search Ads,Performance ads,EMEA,direct,6373.2527,0.3813,0.0,2429.9721,850.4902
2025-02-15,T00434,C074,Atlas Foods,Advertiser,Search Ads,Performance ads,APAC,direct,3738.4282,0.3813,0.0,1425.3752,498.8813
2025-02-15,T00435,C075,Ridgeline Retail,Advertiser,Search Ads,Performance ads,Americas,partner,2911.9841,0.3813,0.0,1110.2714,388.595
2025-02-15,T00436,C076,Solent Systems,Advertiser,Search Ads,Performance ads,EMEA,direct,3756.0242,0.3813,0.0,1432.0841,501.2294
2025-02-15,T00437,C077,Kestrel Media,Advertiser,Search Ads,Performance ads,APAC,direct,3704.7221,0.3813,0.0,1412.5238,494.3833
2025-02-15,T00438,C078,Marrow Group,Advertiser,Search Ads,Performance ads,Americas,partner,5278.4362,0.3813,0.0,2012.5442,704.3905
2025-02-15,T00439,C079,Quill Robotics,Advertiser,Search Ads,Performance ads,EMEA,direct,5019.7831,0.3813,0.0,1913.9258,669.874
2025-02-15,T00440,C080,Harbor Logistics,Advertiser,Search Ads,Performance ads,APAC,direct,6185.5621,0.3813,0.0,2358.41,825.4435
2025-02-15,T00441,C081,Vector Mobility,Advertiser,Search Ads,Performance ads,Americas,partner,5633.5003,0.3813,0.0,2147.9218,751.7726
2025-02-15,T00442,C082,Lumen Bank,Advertiser,Search Ads,Performance ads,EMEA,direct,4337.1295,0.3813,0.0,1653.646,578.7761
2025-02-15,T00443,S01,Premium tier,Consumer,Subscriptions,Premium tier,APAC,direct,42525.0,0.2413,0.0,10260.0,4309.2
2025-02-15,T00444,S02,Family tier,Consumer,Subscriptions,Family tier,Americas,partner,28350.0,0.2413,0.0,6840.0,2872.8
2025-02-15,T00445,S03,Student tier,Consumer,Subscriptions,Student tier,EMEA,direct,9450.0,0.2413,0.0,2280.0,957.6
2025-02-15,T00446,S04,Enterprise seats,Consumer,Subscriptions,Enterprise seats,APAC,direct,14175.0,0.2413,0.0,3420.0,1436.4
2025-02-15,T00447,D01,Retail channel,Channel,Devices & Network,Hardware,Americas,partner,31123.8095,0.42,0.0,13072.0,10196.16
2025-02-15,T00448,D02,Carrier channel,Channel,Devices & Network,Hardware,EMEA,direct,24571.4286,0.42,0.0,10320.0,8049.6
2025-02-15,T00449,D03,Online store,Channel,Devices & Network,Hardware,APAC,direct,18019.0476,0.42,0.0,7568.0,5903.04
2025-02-15,T00450,D04,Wholesale,Channel,Devices & Network,Hardware,Americas,partner,8190.4762,0.42,0.0,3440.0,2683.2
2025-05-15,T00451,C001,Helios Dynamics,Enterprise,Cloud,AI Infrastructure,APAC,direct,1005.5892,2.0705,83.2829,1998.7895,1009.3887
2025-05-15,T00452,C002,VantaCore AI,Enterprise,Cloud,AI Infrastructure,Americas,direct,806.7655,2.0705,66.8163,1603.5916,809.8137
2025-05-15,T00453,C003,Corex Systems,Enterprise,Cloud,AI Infrastructure,Americas,partner,627.0594,2.0705,51.9331,1246.3934,629.4287
2025-05-15,T00454,C004,Northwind Systems,Enterprise,Cloud,AI Infrastructure,EMEA,direct,155.6672,2.0705,12.8924,309.4165,156.2554
2025-05-15,T00455,C005,Bluepeak Media,Enterprise,Cloud,AI Infrastructure,APAC,direct,146.1815,2.0705,12.1068,290.562,146.7338
2025-05-15,T00456,C006,Atlas Group,Enterprise,Cloud,AI Infrastructure,Americas,partner,160.1914,2.0705,13.267,318.4091,160.7966
2025-05-15,T00457,C007,Ridgeline Robotics,Enterprise,Cloud,AI Infrastructure,Americas,direct,156.6976,2.0705,12.9777,311.4647,157.2897
2025-05-15,T00458,C008,Solent Logistics,Enterprise,Cloud,AI Infrastructure,EMEA,direct,157.1015,2.0705,13.0111,312.2675,157.6951
2025-05-15,T00459,C009,Kestrel Mobility,Enterprise,Cloud,Data Platform,APAC,partner,146.7004,2.0705,12.1497,291.5935,147.2547
2025-05-15,T00460,C010,Marrow Bank,Enterprise,Cloud,Data Platform,Americas,direct,151.7209,2.0705,12.5655,301.5726,152.2942
2025-05-15,T00461,C011,Quill Labs,Enterprise,Cloud,Data Platform,Americas,direct,150.4663,2.0705,12.4616,299.0789,151.0349
2025-05-15,T00462,C012,Harbor Energy,Enterprise,Cloud,Data Platform,EMEA,partner,159.3921,2.0705,13.2009,316.8205,159.9944
2025-05-15,T00463,C013,Vector Health,Mid-market,Cloud,AI Infrastructure,APAC,direct,166.886,1.4645,4.8881,239.5164,120.9558
2025-05-15,T00464,C014,Lumen Foods,Mid-market,Cloud,AI Infrastructure,Americas,direct,188.8039,1.4645,5.5301,270.9733,136.8415
2025-05-15,T00465,C015,Praxis Retail,Mid-market,Cloud,AI Infrastructure,Americas,partner,132.1693,1.4645,3.8712,189.6907,95.7938
2025-05-15,T00466,C016,Onyx Systems,Mid-market,Cloud,AI Infrastructure,EMEA,direct,100.9665,1.4645,2.9573,144.9081,73.1786
2025-05-15,T00467,C017,Cinder Media,Mid-market,Cloud,Data Platform,APAC,direct,151.8273,1.4645,4.447,217.904,110.0415
2025-05-15,T00468,C018,Fable Group,Mid-market,Cloud,Data Platform,Americas,partner,84.2533,1.4645,2.4678,120.9212,61.0652
2025-05-15,T00469,C019,Granite Robotics,Mid-market,Cloud,Data Platform,Americas,direct,189.2178,1.4645,5.5422,271.5672,137.1415
2025-05-15,T00470,C020,Iris Logistics,Mid-market,Cloud,Data Platform,EMEA,direct,164.9417,1.4645,4.8311,236.726,119.5467
2025-05-15,T00471,C021,Juniper Mobility,Mid-market,Cloud,Data Platform,APAC,partner,182.4166,1.4645,5.343,261.8062,132.2121
2025-05-15,T00472,C022,Krill Bank,Mid-market,Cloud,Data Platform,Americas,direct,117.7601,1.4645,3.4492,169.0104,85.3503
2025-05-15,T00473,C023,Lattice Labs,Mid-market,Cloud,Data Platform,Americas,direct,198.7231,1.4645,5.8206,285.2094,144.0308
2025-05-15,T00474,C024,Mosaic Energy,Mid-market,Cloud,Data Platform,EMEA,partner,194.0467,1.4645,5.6836,278.4978,140.6414
2025-05-15,T00475,C025,Nimbus Health,Mid-market,Cloud,Data Platform,APAC,direct,184.6074,1.4645,5.4072,264.9504,133.8
2025-05-15,T00476,C026,Opal Foods,Mid-market,Cloud,Data Platform,Americas,direct,97.3517,1.4645,2.8514,139.7202,70.5587
2025-05-15,T00477,C027,Pylon Retail,Mid-market,Cloud,Data Platform,Americas,partner,136.2188,1.4645,3.9899,195.5027,98.7288
2025-05-15,T00478,C028,Quartz Systems,Mid-market,Cloud,Data Platform,EMEA,direct,82.2848,1.4645,2.4101,118.0959,59.6384
2025-05-15,T00479,C029,Rune Media,SMB,Cloud,Productivity Suite,APAC,direct,134.1145,0.5555,0.0,74.5006,37.6228
2025-05-15,T00480,C030,Sable Group,SMB,Cloud,Productivity Suite,Americas,partner,248.7859,0.5555,0.0,138.2006,69.7913
2025-05-15,T00481,C031,Tundra Robotics,SMB,Cloud,Productivity Suite,Americas,direct,260.432,0.5555,0.0,144.67,73.0583
2025-05-15,T00482,C032,Umber Logistics,SMB,Cloud,Productivity Suite,EMEA,direct,285.8497,0.5555,0.0,158.7895,80.1887
2025-05-15,T00483,C033,Vertex Mobility,SMB,Cloud,Productivity Suite,APAC,partner,163.5034,0.5555,0.0,90.8261,45.8672
2025-05-15,T00484,C034,Willow Bank,SMB,Cloud,Productivity Suite,Americas,direct,173.0553,0.5555,0.0,96.1322,48.5468
2025-05-15,T00485,C035,Xenon Labs,SMB,Cloud,Productivity Suite,Americas,direct,196.8429,0.5555,0.0,109.3463,55.2199
2025-05-15,T00486,C036,Yield Energy,SMB,Cloud,Productivity Suite,EMEA,partner,139.3695,0.5555,0.0,77.4198,39.097
2025-05-15,T00487,C037,Zephyr Health,SMB,Cloud,Productivity Suite,APAC,direct,130.6067,0.5555,0.0,72.552,36.6388
2025-05-15,T00488,C038,Northwind Foods,SMB,Cloud,Productivity Suite,Americas,direct,198.4017,0.5555,0.0,110.2121,55.6571
2025-05-15,T00489,C039,Bluepeak Retail,SMB,Cloud,Productivity Suite,Americas,partner,145.3162,0.5555,0.0,80.7232,40.7652
2025-05-15,T00490,C040,Atlas Systems,SMB,Cloud,Productivity Suite,EMEA,direct,246.0015,0.5555,0.0,136.6538,69.0102
2025-05-15,T00491,C041,Ridgeline Media,SMB,Cloud,Productivity Suite,APAC,direct,188.7507,0.5555,0.0,104.851,52.9498
2025-05-15,T00492,C042,Solent Group,SMB,Cloud,Productivity Suite,Americas,partner,273.0383,0.5555,0.0,151.6728,76.5947
2025-05-15,T00493,C043,Kestrel Robotics,SMB,Cloud,Productivity Suite,Americas,direct,252.2622,0.5555,0.0,140.1317,70.7665
2025-05-15,T00494,C044,Marrow Logistics,SMB,Cloud,Productivity Suite,EMEA,direct,160.7898,0.5555,0.0,89.3187,45.106
2025-05-15,T00495,C045,Quill Mobility,SMB,Cloud,Productivity Suite,APAC,partner,272.9887,0.5555,0.0,151.6452,76.5808
2025-05-15,T00496,C046,Harbor Bank,SMB,Cloud,Productivity Suite,Americas,direct,269.5239,0.5555,0.0,149.7205,75.6089
2025-05-15,T00497,C047,Vector Labs,SMB,Cloud,Productivity Suite,Americas,direct,176.9113,0.5555,0.0,98.2742,49.6285
2025-05-15,T00498,C048,Lumen Energy,SMB,Cloud,Productivity Suite,EMEA,partner,156.1367,0.5555,0.0,86.734,43.8007
2025-05-15,T00499,C049,Praxis Health,SMB,Cloud,Productivity Suite,APAC,direct,248.6714,0.5555,0.0,138.137,69.7592
2025-05-15,T00500,C050,Onyx Foods,SMB,Cloud,Productivity Suite,Americas,direct,132.012,0.5555,0.0,73.3326,37.033
2025-05-15,T00501,C051,Cinder Retail,SMB,Cloud,Productivity Suite,Americas,partner,140.9856,0.5555,0.0,78.3175,39.5503
2025-05-15,T00502,C052,Fable Systems,SMB,Cloud,Productivity Suite,EMEA,direct,113.1928,0.5555,0.0,62.8786,31.7537
2025-05-15,T00503,C053,Granite Media,Advertiser,Search Ads,Brand ads,APAC,direct,6343.3569,0.3833,0.0,2431.3058,850.957
2025-05-15,T00504,C054,Iris Group,Advertiser,Search Ads,Brand ads,Americas,partner,5939.8195,0.3833,0.0,2276.6365,796.8228
2025-05-15,T00505,C055,Juniper Robotics,Advertiser,Search Ads,Brand ads,EMEA,direct,6080.4396,0.3833,0.0,2330.5339,815.6869
2025-05-15,T00506,C056,Krill Logistics,Advertiser,Search Ads,Brand ads,APAC,direct,6207.8309,0.3833,0.0,2379.3609,832.7763
2025-05-15,T00507,C057,Lattice Mobility,Advertiser,Search Ads,Brand ads,Americas,partner,4614.283,0.3833,0.0,1768.5799,619.003
2025-05-15,T00508,C058,Mosaic Bank,Advertiser,Search Ads,Brand ads,EMEA,direct,5108.0879,0.3833,0.0,1957.8473,685.2465
2025-05-15,T00509,C059,Nimbus Labs,Advertiser,Search Ads,Brand ads,APAC,direct,3346.2304,0.3833,0.0,1282.5558,448.8945
2025-05-15,T00510,C060,Opal Energy,Advertiser,Search Ads,Brand ads,Americas,partner,3340.4439,0.3833,0.0,1280.338,448.1183
2025-05-15,T00511,C061,Pylon Health,Advertiser,Search Ads,Brand ads,EMEA,direct,5944.4031,0.3833,0.0,2278.3933,797.4377
2025-05-15,T00512,C062,Quartz Foods,Advertiser,Search Ads,Brand ads,APAC,direct,4870.3904,0.3833,0.0,1866.7417,653.3596
2025-05-15,T00513,C063,Rune Retail,Advertiser,Search Ads,Performance ads,Americas,partner,5109.5015,0.3833,0.0,1958.3891,685.4362
2025-05-15,T00514,C064,Sable Systems,Advertiser,Search Ads,Performance ads,EMEA,direct,5936.5676,0.3833,0.0,2275.3901,796.3865
2025-05-15,T00515,C065,Tundra Media,Advertiser,Search Ads,Performance ads,APAC,direct,5522.3981,0.3833,0.0,2116.6456,740.826
2025-05-15,T00516,C066,Umber Group,Advertiser,Search Ads,Performance ads,Americas,partner,5354.7092,0.3833,0.0,2052.3732,718.3306
2025-05-15,T00517,C067,Vertex Robotics,Advertiser,Search Ads,Performance ads,EMEA,direct,5449.6935,0.3833,0.0,2088.7791,731.0727
2025-05-15,T00518,C068,Willow Logistics,Advertiser,Search Ads,Performance ads,APAC,direct,4154.7293,0.3833,0.0,1592.4403,557.3541
2025-05-15,T00519,C069,Xenon Mobility,Advertiser,Search Ads,Performance ads,Americas,partner,2790.2913,0.3833,0.0,1069.4734,374.3157
2025-05-15,T00520,C070,Yield Bank,Advertiser,Search Ads,Performance ads,EMEA,direct,4500.8933,0.3833,0.0,1725.1194,603.7918
2025-05-15,T00521,C071,Zephyr Labs,Advertiser,Search Ads,Performance ads,APAC,direct,3605.3407,0.3833,0.0,1381.8686,483.654
2025-05-15,T00522,C072,Northwind Energy,Advertiser,Search Ads,Performance ads,Americas,partner,4638.3291,0.3833,0.0,1777.7963,622.2287
2025-05-15,T00523,C073,Bluepeak Health,Advertiser,Search Ads,Performance ads,EMEA,direct,6833.4314,0.3833,0.0,2619.1435,916.7002
2025-05-15,T00524,C074,Atlas Foods,Advertiser,Search Ads,Performance ads,APAC,direct,3868.9769,0.3833,0.0,1482.9161,519.0206
2025-05-15,T00525,C075,Ridgeline Retail,Advertiser,Search Ads,Performance ads,Americas,partner,2942.3017,0.3833,0.0,1127.7365,394.7078
2025-05-15,T00526,C076,Solent Systems,Advertiser,Search Ads,Performance ads,EMEA,direct,3832.471,0.3833,0.0,1468.924,514.1234
2025-05-15,T00527,C077,Kestrel Media,Advertiser,Search Ads,Performance ads,APAC,direct,3920.2435,0.3833,0.0,1502.5658,525.898
2025-05-15,T00528,C078,Marrow Group,Advertiser,Search Ads,Performance ads,Americas,partner,5742.069,0.3833,0.0,2200.842,770.2947
2025-05-15,T00529,C079,Quill Robotics,Advertiser,Search Ads,Performance ads,EMEA,direct,5423.9879,0.3833,0.0,2078.9266,727.6243
2025-05-15,T00530,C080,Harbor Logistics,Advertiser,Search Ads,Performance ads,APAC,direct,6467.3438,0.3833,0.0,2478.828,867.5898
2025-05-15,T00531,C081,Vector Mobility,Advertiser,Search Ads,Performance ads,Americas,partner,5714.6612,0.3833,0.0,2190.3369,766.6179
2025-05-15,T00532,C082,Lumen Bank,Advertiser,Search Ads,Performance ads,EMEA,direct,4396.7745,0.3833,0.0,1685.2124,589.8243
2025-05-15,T00533,S01,Premium tier,Consumer,Subscriptions,Premium tier,APAC,direct,43200.0,0.25,0.0,10800.0,4536.0
2025-05-15,T00534,S02,Family tier,Consumer,Subscriptions,Family tier,Americas,partner,28800.0,0.25,0.0,7200.0,3024.0
2025-05-15,T00535,S03,Student tier,Consumer,Subscriptions,Student tier,EMEA,direct,9600.0,0.25,0.0,2400.0,1008.0
2025-05-15,T00536,S04,Enterprise seats,Consumer,Subscriptions,Enterprise seats,APAC,direct,14400.0,0.25,0.0,3600.0,1512.0
2025-05-15,T00537,D01,Retail channel,Channel,Devices & Network,Hardware,Americas,partner,31986.9524,0.42,0.0,13434.52,10478.9256
2025-05-15,T00538,D02,Carrier channel,Channel,Devices & Network,Hardware,EMEA,direct,25252.8571,0.42,0.0,10606.2,8272.836
2025-05-15,T00539,D03,Online store,Channel,Devices & Network,Hardware,APAC,direct,18518.7619,0.42,0.0,7777.88,6066.7464
2025-05-15,T00540,D04,Wholesale,Channel,Devices & Network,Hardware,Americas,partner,8417.619,0.42,0.0,3535.4,2757.612
2025-08-15,T00541,C001,Helios Dynamics,Enterprise,Cloud,AI Infrastructure,Americas,direct,1027.2245,2.0746,85.2432,2045.8368,1043.3768
2025-08-15,T00542,C002,VantaCore AI,Enterprise,Cloud,AI Infrastructure,EMEA,direct,828.15,2.0746,68.7232,1649.3568,841.172
2025-08-15,T00543,C003,Corex Systems,Enterprise,Cloud,AI Infrastructure,APAC,partner,637.0385,2.0746,52.864,1268.736,647.0554
2025-08-15,T00544,C004,Northwind Systems,Enterprise,Cloud,AI Infrastructure,Americas,direct,167.4203,2.0746,13.8932,333.437,170.0529
2025-08-15,T00545,C005,Bluepeak Media,Enterprise,Cloud,AI Infrastructure,Americas,direct,157.7144,2.0746,13.0878,314.1064,160.1943
2025-08-15,T00546,C006,Atlas Group,Enterprise,Cloud,AI Infrastructure,EMEA,partner,171.746,2.0746,14.2522,342.052,174.4465
2025-08-15,T00547,C007,Ridgeline Robotics,Enterprise,Cloud,AI Infrastructure,APAC,direct,168.4223,2.0746,13.9764,335.4326,171.0706
2025-08-15,T00548,C008,Solent Logistics,Enterprise,Cloud,AI Infrastructure,Americas,direct,168.8123,2.0746,14.0087,336.2093,171.4667
2025-08-15,T00549,C009,Kestrel Mobility,Enterprise,Cloud,Data Platform,Americas,partner,158.2685,2.0746,13.1338,315.21,160.7571
2025-08-15,T00550,C010,Marrow Bank,Enterprise,Cloud,Data Platform,EMEA,direct,163.4897,2.0746,13.567,325.6086,166.0604
2025-08-15,T00551,C011,Quill Labs,Enterprise,Cloud,Data Platform,APAC,direct,162.2085,2.0746,13.4607,323.0569,164.759
2025-08-15,T00552,C012,Harbor Energy,Enterprise,Cloud,Data Platform,Americas,partner,170.9955,2.0746,14.1899,340.5575,173.6843
2025-08-15,T00553,C013,Vector Health,Mid-market,Cloud,AI Infrastructure,Americas,direct,173.4092,1.4674,5.0892,249.3714,127.1794
2025-08-15,T00554,C014,Lumen Foods,Mid-market,Cloud,AI Infrastructure,EMEA,direct,187.9695,1.4674,5.5165,270.3099,137.858
2025-08-15,T00555,C015,Praxis Retail,Mid-market,Cloud,AI Infrastructure,APAC,partner,144.281,1.4674,4.2344,207.4836,105.8166
2025-08-15,T00556,C016,Onyx Systems,Mid-market,Cloud,AI Infrastructure,Americas,direct,106.7932,1.4674,3.1342,153.5741,78.3228
2025-08-15,T00557,C017,Cinder Media,Mid-market,Cloud,Data Platform,Americas,direct,162.1713,1.4674,4.7594,233.2107,118.9375
2025-08-15,T00558,C018,Fable Group,Mid-market,Cloud,Data Platform,EMEA,partner,84.6325,1.4674,2.4838,121.7059,62.07
2025-08-15,T00559,C019,Granite Robotics,Mid-market,Cloud,Data Platform,APAC,direct,188.299,1.4674,5.5262,270.7837,138.0997
2025-08-15,T00560,C020,Iris Logistics,Mid-market,Cloud,Data Platform,Americas,direct,172.0621,1.4674,5.0497,247.4343,126.1915
2025-08-15,T00561,C021,Juniper Mobility,Mid-market,Cloud,Data Platform,Americas,partner,183.5013,1.4674,5.3854,263.8844,134.5811
2025-08-15,T00562,C022,Krill Bank,Mid-market,Cloud,Data Platform,EMEA,direct,128.4308,1.4674,3.7692,184.6902,94.192
2025-08-15,T00563,C023,Lattice Labs,Mid-market,Cloud,Data Platform,APAC,direct,200.0416,1.4674,5.8708,287.6702,146.7118
2025-08-15,T00564,C024,Mosaic Energy,Mid-market,Cloud,Data Platform,Americas,partner,192.9862,1.4674,5.6638,277.5243,141.5374
2025-08-15,T00565,C025,Nimbus Health,Mid-market,Cloud,Data Platform,Americas,direct,184.9459,1.4674,5.4278,265.9619,135.6406
2025-08-15,T00566,C026,Opal Foods,Mid-market,Cloud,Data Platform,EMEA,direct,101.8227,1.4674,2.9883,146.4263,74.6774
2025-08-15,T00567,C027,Pylon Retail,Mid-market,Cloud,Data Platform,APAC,partner,148.2979,1.4674,4.3522,213.26,108.7626
2025-08-15,T00568,C028,Quartz Systems,Mid-market,Cloud,Data Platform,Americas,direct,82.3261,1.4674,2.4161,118.3892,60.3785
2025-08-15,T00569,C029,Rune Media,SMB,Cloud,Productivity Suite,Americas,direct,138.1726,0.5566,0.0,76.9069,39.2225
2025-08-15,T00570,C030,Sable Group,SMB,Cloud,Productivity Suite,EMEA,partner,255.0808,0.5566,0.0,141.9779,72.4088
2025-08-15,T00571,C031,Tundra Robotics,SMB,Cloud,Productivity Suite,APAC,direct,262.5116,0.5566,0.0,146.114,74.5181
2025-08-15,T00572,C032,Umber Logistics,SMB,Cloud,Productivity Suite,Americas,direct,287.2357,0.5566,0.0,159.8754,81.5365
2025-08-15,T00573,C033,Vertex Mobility,SMB,Cloud,Productivity Suite,Americas,partner,177.3828,0.5566,0.0,98.7313,50.3529
2025-08-15,T00574,C034,Willow Bank,SMB,Cloud,Productivity Suite,EMEA,direct,188.8325,0.5566,0.0,105.1042,53.6031
2025-08-15,T00575,C035,Xenon Labs,SMB,Cloud,Productivity Suite,APAC,direct,213.9904,0.5566,0.0,119.1071,60.7446
2025-08-15,T00576,C036,Yield Energy,SMB,Cloud,Productivity Suite,Americas,partner,145.3569,0.5566,0.0,80.9057,41.2619
2025-08-15,T00577,C037,Zephyr Health,SMB,Cloud,Productivity Suite,Americas,direct,133.4721,0.5566,0.0,74.2906,37.8882
2025-08-15,T00578,C038,Northwind Foods,SMB,Cloud,Productivity Suite,EMEA,direct,215.4826,0.5566,0.0,119.9376,61.1682
2025-08-15,T00579,C039,Bluepeak Retail,SMB,Cloud,Productivity Suite,APAC,partner,153.5275,0.5566,0.0,85.4534,43.5812
2025-08-15,T00580,C040,Atlas Systems,SMB,Cloud,Productivity Suite,Americas,direct,253.2595,0.5566,0.0,140.9642,71.8917
2025-08-15,T00581,C041,Ridgeline Media,SMB,Cloud,Productivity Suite,Americas,direct,205.9453,0.5566,0.0,114.6291,58.4609
2025-08-15,T00582,C042,Solent Group,SMB,Cloud,Productivity Suite,EMEA,partner,271.3251,0.5566,0.0,151.0196,77.02
2025-08-15,T00583,C043,Kestrel Robotics,SMB,Cloud,Productivity Suite,APAC,direct,257.3191,0.5566,0.0,143.2238,73.0441
2025-08-15,T00584,C044,Marrow Logistics,SMB,Cloud,Productivity Suite,Americas,direct,173.9848,0.5566,0.0,96.8399,49.3884
2025-08-15,T00585,C045,Quill Mobility,SMB,Cloud,Productivity Suite,Americas,partner,271.2842,0.5566,0.0,150.9968,77.0084
